"id_maquina","mes","tstart","tstop","exposicion","n_fallos","fallo","antiguedad","dias_desde_mant","mant_reciente","proceso","criticidad","fabricante","carga","plan_mantenimiento","intervalo_mant"
"M337",23,660,690,30,0,0,5.227,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",24,690,720,30,0,0,5.31,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",25,720,750,30,0,0,5.392,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",26,750,780,30,0,0,5.474,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",27,780,810,30,0,0,5.556,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",28,810,840,30,0,0,5.638,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",29,840,870,30,0,0,5.721,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",30,870,900,30,1,1,5.803,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",31,900,930,30,0,0,5.885,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",32,930,960,30,0,0,5.967,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",33,960,990,30,1,1,6.049,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",34,990,1020,30,0,0,6.132,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",35,1020,1050,30,0,0,6.214,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",36,1050,1080,30,0,0,6.296,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",37,1080,1110,30,0,0,6.378,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",38,1110,1140,30,0,0,6.46,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",39,1140,1170,30,0,0,6.542,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",40,1170,1200,30,0,0,6.625,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",41,1200,1230,30,0,0,6.707,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",42,1230,1260,30,1,1,6.789,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",43,1260,1290,30,0,0,6.871,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",44,1290,1320,30,0,0,6.953,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",45,1320,1350,30,0,0,7.036,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",46,1350,1380,30,0,0,7.118,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",47,1380,1410,30,0,0,7.2,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",48,1410,1440,30,0,0,7.282,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",49,1440,1460,20,0,0,7.351,NA,0,"Mecanizado","Importante","C",0.903,"Correctivo",NA
"M338",1,0,30,30,0,0,6.625,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",2,30,60,30,0,0,6.707,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",3,60,90,30,0,0,6.789,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",4,90,120,30,0,0,6.871,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",5,120,150,30,0,0,6.953,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",6,150,180,30,0,0,7.036,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",7,180,210,30,0,0,7.118,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",8,210,240,30,0,0,7.2,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",9,240,270,30,0,0,7.282,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",10,270,300,30,0,0,7.364,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",11,300,330,30,0,0,7.447,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",12,330,360,30,0,0,7.529,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",13,360,390,30,0,0,7.611,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",14,390,420,30,0,0,7.693,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",15,420,450,30,0,0,7.775,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",16,450,480,30,0,0,7.858,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",17,480,510,30,0,0,7.94,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",18,510,540,30,0,0,8.022,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",19,540,570,30,0,0,8.104,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",20,570,600,30,0,0,8.186,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",21,600,630,30,0,0,8.268,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",22,630,660,30,0,0,8.351,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",23,660,690,30,0,0,8.433,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",24,690,720,30,0,0,8.515,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",25,720,750,30,0,0,8.597,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",26,750,780,30,0,0,8.679,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",27,780,810,30,0,0,8.762,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",28,810,840,30,1,1,8.844,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",29,840,870,30,0,0,8.926,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",30,870,900,30,0,0,9.008,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",31,900,930,30,0,0,9.09,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",32,930,960,30,0,0,9.173,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",33,960,990,30,0,0,9.255,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",34,990,1020,30,1,1,9.337,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",35,1020,1050,30,0,0,9.419,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",36,1050,1080,30,0,0,9.501,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",37,1080,1110,30,0,0,9.584,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",38,1110,1140,30,0,0,9.666,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",39,1140,1170,30,0,0,9.748,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",40,1170,1200,30,1,1,9.83,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",41,1200,1230,30,0,0,9.912,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",42,1230,1260,30,0,0,9.995,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",43,1260,1290,30,0,0,10.077,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",44,1290,1320,30,0,0,10.159,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",45,1320,1350,30,0,0,10.241,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",46,1350,1380,30,0,0,10.323,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",47,1380,1410,30,0,0,10.405,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",48,1410,1440,30,0,0,10.488,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",49,1440,1460,20,0,0,10.556,NA,0,"Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M339",1,0,30,30,0,0,4.282,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",2,30,60,30,0,0,4.364,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",3,60,90,30,0,0,4.447,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",4,90,120,30,0,0,4.529,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",5,120,150,30,0,0,4.611,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",6,150,180,30,0,0,4.693,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",7,180,210,30,0,0,4.775,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",8,210,240,30,1,1,4.858,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",9,240,270,30,0,0,4.94,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",10,270,300,30,0,0,5.022,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",11,300,330,30,0,0,5.104,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",12,330,360,30,0,0,5.186,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",13,360,390,30,0,0,5.268,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",14,390,420,30,0,0,5.351,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",15,420,450,30,0,0,5.433,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",16,450,480,30,0,0,5.515,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",17,480,510,30,0,0,5.597,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",18,510,540,30,0,0,5.679,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",19,540,570,30,0,0,5.762,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",20,570,600,30,0,0,5.844,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",21,600,630,30,0,0,5.926,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",22,630,660,30,0,0,6.008,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",23,660,690,30,0,0,6.09,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",24,690,720,30,0,0,6.173,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",25,720,750,30,0,0,6.255,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",26,750,780,30,0,0,6.337,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",27,780,810,30,0,0,6.419,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",28,810,840,30,0,0,6.501,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",29,840,870,30,0,0,6.584,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",30,870,900,30,0,0,6.666,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",31,900,930,30,0,0,6.748,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",32,930,960,30,0,0,6.83,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",33,960,990,30,0,0,6.912,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",34,990,1020,30,0,0,6.995,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",35,1020,1050,30,0,0,7.077,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",36,1050,1080,30,0,0,7.159,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",37,1080,1110,30,0,0,7.241,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",38,1110,1140,30,0,0,7.323,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",39,1140,1170,30,0,0,7.405,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",40,1170,1200,30,0,0,7.488,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",41,1200,1230,30,0,0,7.57,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",42,1230,1260,30,2,1,7.652,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",43,1260,1290,30,0,0,7.734,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",44,1290,1320,30,0,0,7.816,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",45,1320,1350,30,0,0,7.899,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",46,1350,1380,30,1,1,7.981,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",47,1380,1410,30,0,0,8.063,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",48,1410,1440,30,0,0,8.145,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M339",49,1440,1460,20,2,1,8.214,NA,0,"Corte","Importante","B",0.557,"Correctivo",NA
"M340",1,0,30,30,0,0,2.91,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",2,30,60,30,0,0,2.992,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",3,60,90,30,0,0,3.074,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",4,90,120,30,0,0,3.156,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",5,120,150,30,0,0,3.238,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",6,150,180,30,0,0,3.321,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",7,180,210,30,0,0,3.403,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",8,210,240,30,0,0,3.485,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",9,240,270,30,0,0,3.567,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",10,270,300,30,0,0,3.649,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",11,300,330,30,0,0,3.732,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",12,330,360,30,1,1,3.814,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",13,360,390,30,0,0,3.896,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",14,390,420,30,0,0,3.978,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",15,420,450,30,0,0,4.06,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",16,450,480,30,0,0,4.142,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",17,480,510,30,0,0,4.225,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",18,510,540,30,0,0,4.307,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",19,540,570,30,0,0,4.389,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",20,570,600,30,0,0,4.471,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",21,600,630,30,0,0,4.553,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",22,630,660,30,0,0,4.636,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",23,660,690,30,0,0,4.718,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",24,690,720,30,0,0,4.8,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",25,720,750,30,0,0,4.882,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",26,750,780,30,0,0,4.964,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",27,780,810,30,1,1,5.047,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",28,810,840,30,0,0,5.129,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",29,840,870,30,0,0,5.211,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",30,870,900,30,0,0,5.293,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",31,900,930,30,0,0,5.375,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",32,930,960,30,0,0,5.458,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",33,960,990,30,0,0,5.54,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",34,990,1020,30,0,0,5.622,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",35,1020,1050,30,0,0,5.704,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",36,1050,1080,30,0,0,5.786,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",37,1080,1110,30,0,0,5.868,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",38,1110,1140,30,0,0,5.951,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",39,1140,1170,30,0,0,6.033,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",40,1170,1200,30,0,0,6.115,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",41,1200,1230,30,0,0,6.197,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",42,1230,1260,30,0,0,6.279,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",43,1260,1290,30,0,0,6.362,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",44,1290,1320,30,0,0,6.444,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",45,1320,1350,30,0,0,6.526,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",46,1350,1380,30,0,0,6.608,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",47,1380,1410,30,0,0,6.69,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",48,1410,1440,30,0,0,6.773,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M340",49,1440,1460,20,0,0,6.841,NA,0,"Lijado","Critica","B",0.538,"Correctivo",NA
"M341",1,0,30,30,0,0,6.17,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",2,30,60,30,0,0,6.252,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",3,60,90,30,0,0,6.334,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",4,90,120,30,0,0,6.416,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",5,120,150,30,0,0,6.499,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",6,150,180,30,0,0,6.581,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",7,180,210,30,0,0,6.663,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",8,210,240,30,0,0,6.745,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",9,240,270,30,0,0,6.827,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",10,270,300,30,0,0,6.91,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",11,300,330,30,0,0,6.992,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",12,330,360,30,1,1,7.074,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",13,360,390,30,0,0,7.156,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",14,390,420,30,0,0,7.238,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",15,420,450,30,0,0,7.321,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",16,450,480,30,1,1,7.403,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",17,480,510,30,0,0,7.485,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",18,510,540,30,0,0,7.567,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",19,540,570,30,0,0,7.649,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",20,570,600,30,0,0,7.732,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",21,600,630,30,0,0,7.814,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",22,630,660,30,0,0,7.896,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",23,660,690,30,1,1,7.978,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",24,690,720,30,1,1,8.06,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",25,720,750,30,0,0,8.142,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",26,750,780,30,0,0,8.225,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",27,780,810,30,0,0,8.307,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",28,810,840,30,0,0,8.389,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",29,840,870,30,0,0,8.471,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",30,870,900,30,0,0,8.553,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",31,900,930,30,0,0,8.636,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",32,930,960,30,0,0,8.718,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",33,960,990,30,0,0,8.8,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",34,990,1020,30,0,0,8.882,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",35,1020,1050,30,0,0,8.964,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",36,1050,1080,30,1,1,9.047,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",37,1080,1110,30,0,0,9.129,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",38,1110,1140,30,0,0,9.211,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",39,1140,1170,30,0,0,9.293,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",40,1170,1200,30,0,0,9.375,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",41,1200,1230,30,0,0,9.458,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",42,1230,1260,30,0,0,9.54,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",43,1260,1290,30,0,0,9.622,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",44,1290,1320,30,0,0,9.704,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",45,1320,1350,30,0,0,9.786,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",46,1350,1380,30,0,0,9.868,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",47,1380,1410,30,1,1,9.951,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",48,1410,1440,30,0,0,10.033,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M341",49,1440,1460,20,0,0,10.101,NA,0,"Corte","Importante","A",0.803,"Correctivo",NA
"M342",1,525,555,30,0,0,0.041,15,1,"Acabado","Critica","C",0.417,"Preventivo",90
"M342",2,555,585,30,0,0,0.123,45,1,"Acabado","Critica","C",0.417,"Preventivo",90
"M342",3,585,615,30,0,0,0.205,75,0,"Acabado","Critica","C",0.417,"Preventivo",90
"M342",4,615,645,30,0,0,0.288,15,1,"Acabado","Critica","C",0.417,"Preventivo",90
"M342",5,645,675,30,0,0,0.37,45,1,"Acabado","Critica","C",0.417,"Preventivo",90
"M342",6,675,705,30,0,0,0.452,75,0,"Acabado","Critica","C",0.417,"Preventivo",90
"M342",7,705,735,30,0,0,0.534,15,1,"Acabado","Critica","C",0.417,"Preventivo",90
"M342",8,735,765,30,0,0,0.616,45,1,"Acabado","Critica","C",0.417,"Preventivo",90
"M342",9,765,795,30,1,1,0.699,75,0,"Acabado","Critica","C",0.417,"Preventivo",90
"M342",10,795,825,30,0,0,0.781,15,1,"Acabado","Critica","C",0.417,"Preventivo",90
"M342",11,825,855,30,0,0,0.863,45,1,"Acabado","Critica","C",0.417,"Preventivo",90
"M342",12,855,885,30,0,0,0.945,75,0,"Acabado","Critica","C",0.417,"Preventivo",90
"M342",13,885,915,30,0,0,1.027,15,1,"Acabado","Critica","C",0.417,"Preventivo",90
"M342",14,915,945,30,0,0,1.11,45,1,"Acabado","Critica","C",0.417,"Preventivo",90
"M342",15,945,975,30,0,0,1.192,75,0,"Acabado","Critica","C",0.417,"Preventivo",90
"M342",16,975,1005,30,0,0,1.274,15,1,"Acabado","Critica","C",0.417,"Preventivo",90
"M342",17,1005,1035,30,0,0,1.356,45,1,"Acabado","Critica","C",0.417,"Preventivo",90
"M342",18,1035,1065,30,0,0,1.438,75,0,"Acabado","Critica","C",0.417,"Preventivo",90
"M342",19,1065,1095,30,0,0,1.521,15,1,"Acabado","Critica","C",0.417,"Preventivo",90
"M342",20,1095,1125,30,0,0,1.603,45,1,"Acabado","Critica","C",0.417,"Preventivo",90
"M342",21,1125,1155,30,0,0,1.685,75,0,"Acabado","Critica","C",0.417,"Preventivo",90
"M342",22,1155,1185,30,0,0,1.767,15,1,"Acabado","Critica","C",0.417,"Preventivo",90
"M342",23,1185,1215,30,0,0,1.849,45,1,"Acabado","Critica","C",0.417,"Preventivo",90
"M342",24,1215,1245,30,1,1,1.932,75,0,"Acabado","Critica","C",0.417,"Preventivo",90
"M342",25,1245,1275,30,0,0,2.014,15,1,"Acabado","Critica","C",0.417,"Preventivo",90
"M342",26,1275,1305,30,0,0,2.096,45,1,"Acabado","Critica","C",0.417,"Preventivo",90
"M342",27,1305,1335,30,0,0,2.178,75,0,"Acabado","Critica","C",0.417,"Preventivo",90
"M342",28,1335,1365,30,0,0,2.26,15,1,"Acabado","Critica","C",0.417,"Preventivo",90
"M342",29,1365,1395,30,0,0,2.342,45,1,"Acabado","Critica","C",0.417,"Preventivo",90
"M342",30,1395,1425,30,0,0,2.425,75,0,"Acabado","Critica","C",0.417,"Preventivo",90
"M342",31,1425,1455,30,0,0,2.507,15,1,"Acabado","Critica","C",0.417,"Preventivo",90
"M342",32,1455,1460,5,0,0,2.555,32.5,1,"Acabado","Critica","C",0.417,"Preventivo",90
"M343",1,0,30,30,0,0,1.247,NA,0,"Ensamblaje","Critica","B",0.797,"Correctivo",NA
"M343",2,30,60,30,0,0,1.329,NA,0,"Ensamblaje","Critica","B",0.797,"Correctivo",NA
"M343",3,60,90,30,0,0,1.411,NA,0,"Ensamblaje","Critica","B",0.797,"Correctivo",NA
"M343",4,90,120,30,1,1,1.493,NA,0,"Ensamblaje","Critica","B",0.797,"Correctivo",NA
"M343",5,120,150,30,0,0,1.575,NA,0,"Ensamblaje","Critica","B",0.797,"Correctivo",NA
"M343",6,150,180,30,0,0,1.658,NA,0,"Ensamblaje","Critica","B",0.797,"Correctivo",NA
"M343",7,180,210,30,0,0,1.74,NA,0,"Ensamblaje","Critica","B",0.797,"Correctivo",NA
"M343",8,210,240,30,0,0,1.822,NA,0,"Ensamblaje","Critica","B",0.797,"Correctivo",NA
"M343",9,240,270,30,0,0,1.904,NA,0,"Ensamblaje","Critica","B",0.797,"Correctivo",NA
"M343",10,270,300,30,0,0,1.986,NA,0,"Ensamblaje","Critica","B",0.797,"Correctivo",NA
