"id_maquina","dia","fecha","n_orden","antiguedad_anios","tiempo_desde_anterior","tipo_averia","dias_desde_mant","turno","tiempo_parada","coste_euros","id_averia","proceso","criticidad","fabricante","carga","plan_mantenimiento","intervalo_mant"
"M384",1238.06354379817,2024-05-23,3,7.266,34.12,"Hidraulica",12,"Tarde",0.67,628.03,"A01155","Acabado","Auxiliar","A",0.386,"Preventivo",120
"M385",844.237546476768,2023-04-25,1,0.642,234.24,"Electronica",54,"Noche",0.29,260.61,"A01156","Acabado","Auxiliar","A",0.636,"Preventivo",60
"M385",1312.52190155815,2024-08-05,2,1.925,468.28,"Mecanica",42,"Mañana",0.22,546.2,"A01157","Acabado","Auxiliar","A",0.636,"Preventivo",60
"M386",1206.57723630685,2024-04-21,1,6.119,1206.58,"Mecanica",NA,"Mañana",28.28,3501.13,"A01158","Ensamblaje","Critica","B",0.837,"Correctivo",NA
"M386",1409.98717413237,2024-11-10,2,6.677,203.41,"Electrica",NA,"Noche",12.62,1265.07,"A01159","Ensamblaje","Critica","B",0.837,"Correctivo",NA
"M387",758.220089888666,2023-01-29,1,7.329,758.22,"Mecanica",35,"Noche",8.96,858.42,"A01160","Lijado","Critica","C",0.708,"Preventivo",60
"M388",219.288117779884,2021-08-08,1,2.573,219.29,"Electronica",NA,"Noche",0.1,514.83,"A01161","Corte","Auxiliar","A",0.434,"Correctivo",NA
"M388",380.493081176421,2022-01-16,2,3.015,161.2,"Electronica",NA,"Noche",0.64,490.3,"A01162","Corte","Auxiliar","A",0.434,"Correctivo",NA
"M388",908.863173360936,2023-06-28,3,4.463,528.37,"Hidraulica",NA,"Mañana",0.17,835.63,"A01163","Corte","Auxiliar","A",0.434,"Correctivo",NA
"M389",860.563503281446,2023-05-11,1,6.281,860.56,"Hidraulica",NA,"Tarde",1.77,882.27,"A01164","Ensamblaje","Auxiliar","B",0.656,"Correctivo",NA
"M389",964.301483509596,2023-08-23,2,6.565,103.74,"Mecanica",NA,"Tarde",0.64,126.37,"A01165","Ensamblaje","Auxiliar","B",0.656,"Correctivo",NA
"M389",1369.34215159342,2024-10-01,3,7.675,405.04,"Hidraulica",NA,"Tarde",0.84,314.2,"A01166","Ensamblaje","Auxiliar","B",0.656,"Correctivo",NA
"M390",41.1006274374668,2021-02-11,1,2.17,41.1,"Hidraulica",72,"Noche",4.29,1615.2,"A01167","Lijado","Importante","B",0.541,"Preventivo",120
"M390",752.646579508903,2023-01-23,2,4.12,711.55,"Mecanica",63,"Noche",0.85,784.01,"A01168","Lijado","Importante","B",0.541,"Preventivo",120
"M390",916.118545975536,2023-07-06,3,4.567,163.47,"Electrica",107,"Noche",0.57,1410.78,"A01169","Lijado","Importante","B",0.541,"Preventivo",120
"M390",1354.19299726118,2024-09-16,4,5.768,438.07,"Hidraulica",65,"Noche",3.74,2028.55,"A01170","Lijado","Importante","B",0.541,"Preventivo",120
"M391",680.134134672349,2022-11-12,1,8.088,680.13,"Mecanica",NA,"Mañana",0.35,236.22,"A01171","Acabado","Auxiliar","C",0.828,"Correctivo",NA
"M391",1228.40901201568,2024-05-13,2,9.59,548.27,"Electrica",NA,"Mañana",0.4,330.61,"A01172","Acabado","Auxiliar","C",0.828,"Correctivo",NA
"M391",1424.97157077398,2024-11-25,3,10.129,196.56,"Electronica",NA,"Mañana",0.67,546.12,"A01173","Acabado","Auxiliar","C",0.828,"Correctivo",NA
"M392",740.160468006274,2023-01-11,1,1.595,582.16,"Hidraulica",42,"Tarde",0.61,404.33,"A01174","Corte","Auxiliar","B",0.382,"Preventivo",60
"M392",935.223251076415,2023-07-25,2,2.129,195.06,"Mecanica",57,"Mañana",0.43,297.6,"A01175","Corte","Auxiliar","B",0.382,"Preventivo",60
"M393",762.01327839517,2023-02-02,1,9.674,762.01,"Electronica",NA,"Tarde",31.06,601.91,"A01176","Corte","Critica","A",0.203,"Correctivo",NA
"M394",587.634114593733,2022-08-11,1,0.98,357.63,"Electronica",NA,"Tarde",1.02,1392.14,"A01177","Lijado","Importante","C",0.807,"Correctivo",NA
"M394",1018.43168682535,2023-10-16,2,2.16,430.8,"Electronica",NA,"Noche",5.56,673.9,"A01178","Lijado","Importante","C",0.807,"Correctivo",NA
"M395",440.66633965401,2022-03-17,1,3.774,440.67,"Electrica",57,"Noche",0.69,455.73,"A01179","Corte","Auxiliar","C",0.748,"Preventivo",120
"M396",417.526142205345,2022-02-22,1,7.695,417.53,"Electronica",18,"Tarde",0.5,297.9,"A01180","Mecanizado","Auxiliar","B",0.849,"Preventivo",90
"M396",664.659183133626,2022-10-27,2,8.372,247.13,"Mecanica",85,"Noche",1.15,287.41,"A01181","Mecanizado","Auxiliar","B",0.849,"Preventivo",90
"M396",732.185218851548,2023-01-03,3,8.557,67.53,"Electrica",63,"Tarde",0.84,605.1,"A01182","Mecanizado","Auxiliar","B",0.849,"Preventivo",90
"M397",169.388064593542,2021-06-19,1,6.746,169.39,"Hidraulica",NA,"Mañana",6.1,1854.25,"A01183","Acabado","Critica","A",0.606,"Correctivo",NA
"M397",454.90420572483,2022-03-31,2,7.529,285.52,"Hidraulica",NA,"Tarde",10.15,3608.19,"A01184","Acabado","Critica","A",0.606,"Correctivo",NA
"M397",561.560017760377,2022-07-16,3,7.821,106.66,"Mecanica",NA,"Noche",15.56,2072.59,"A01185","Acabado","Critica","A",0.606,"Correctivo",NA
"M397",563.121640261961,2022-07-18,4,7.825,1.56,"Electronica",NA,"Tarde",10.69,2920.77,"A01186","Acabado","Critica","A",0.606,"Correctivo",NA
"M397",627.983127368614,2022-09-20,5,8.003,64.86,"Mecanica",NA,"Noche",20.42,6317.89,"A01187","Acabado","Critica","A",0.606,"Correctivo",NA
"M397",629.619941792451,2022-09-22,6,8.007,1.64,"Mecanica",NA,"Mañana",16.83,2180.06,"A01188","Acabado","Critica","A",0.606,"Correctivo",NA
"M397",736.351111700293,2023-01-07,7,8.3,106.73,"Electrica",NA,"Noche",23.27,4582.37,"A01189","Acabado","Critica","A",0.606,"Correctivo",NA
"M397",1345.99513991131,2024-09-07,8,9.97,609.64,"Hidraulica",NA,"Mañana",5.88,5075.34,"A01190","Acabado","Critica","A",0.606,"Correctivo",NA
"M397",1406.50807388755,2024-11-07,9,10.136,60.51,"Hidraulica",NA,"Tarde",17.79,6018.92,"A01191","Acabado","Critica","A",0.606,"Correctivo",NA
"M399",845.422009074828,2023-04-26,1,9.768,845.42,"Hidraulica",55,"Tarde",3.89,2542.13,"A01192","Lijado","Importante","A",0.629,"Preventivo",90
"M399",1264.52136608679,2024-06-18,2,10.916,419.1,"Hidraulica",24,"Mañana",3.3,1587.19,"A01193","Lijado","Importante","A",0.629,"Preventivo",90
"M399",1370.0262169065,2024-10-02,3,11.206,105.5,"Hidraulica",40,"Mañana",4.08,1183.43,"A01194","Lijado","Importante","A",0.629,"Preventivo",90
