"id_poliza","anio","tstart","tstop","expo_anual","n_partes_anual","edad_t","antig_veh_t","en_riesgo"
2520,1,0,1,1,0,35,5,1
2520,2,1,2,1,0,36,6,1
2520,3,2,3,1,0,37,7,1
2520,4,3,4,1,0,38,8,1
2520,5,4,5,1,0,39,9,1
2520,6,5,6,1,0,40,10,1
2520,7,6,7,1,0,41,11,1
2520,8,7,7.004,0.004,0,42,12,1
2521,1,0,1,1,0,53,12,1
2521,2,1,2,1,0,54,13,1
2521,3,2,3,1,1,55,14,1
2521,4,3,3.173,0.173,0,56,15,1
2522,1,0,1,1,0,59,12,1
2522,2,1,2,1,0,60,13,1
2522,3,2,2.402,0.402,0,61,14,1
2523,1,0,1,1,0,74,9,1
2523,2,1,2,1,0,75,10,1
2523,3,2,3,1,0,76,11,1
2523,4,3,4,1,0,77,12,1
2523,5,4,4.647,0.647,0,78,13,1
2524,1,0,1,1,0,58,9,1
2524,2,1,2,1,0,59,10,1
2524,3,2,3,1,0,60,11,1
2524,4,3,3.487,0.487,0,61,12,1
2525,1,0,1,1,0,36,13,1
2525,2,1,2,1,1,37,14,1
2525,3,2,3,1,0,38,15,1
2525,4,3,4,1,0,39,16,1
2525,5,4,4.659,0.659,1,40,17,1
2526,1,0,1,1,0,37,11,1
2526,2,1,2,1,0,38,12,1
2526,3,2,2.718,0.718,0,39,13,1
2527,1,0,1,1,0,50,5,1
2527,2,1,2,1,1,51,6,1
2527,3,2,3,1,1,52,7,1
2527,4,3,4,1,0,53,8,1
2527,5,4,5,1,0,54,9,1
2527,6,5,6,1,0,55,10,1
2527,7,6,7,1,0,56,11,1
2527,8,7,7.568,0.568,0,57,12,1
2528,1,0,1,1,0,30,2,1
2528,2,1,1.637,0.637,0,31,3,1
2529,1,0,1,1,0,43,9,1
2529,2,1,2,1,0,44,10,1
2529,3,2,3,1,1,45,11,1
2529,4,3,3.101,0.101,0,46,12,1
2530,1,0,1,1,0,28,0,1
2530,2,1,1.524,0.524,0,29,1,1
2531,1,0,1,1,1,52,1,1
2531,2,1,1.076,0.076,0,53,2,1
2532,1,0,1,1,0,54,14,1
2532,2,1,2,1,0,55,15,1
2532,3,2,3,1,0,56,16,1
2532,4,3,3.035,0.035,0,57,17,1
2533,1,0,1,1,0,25,18,1
2533,2,1,2,1,1,26,19,1
2533,3,2,3,1,0,27,20,1
2533,4,3,3.396,0.396,0,28,21,1
2534,1,0,1,1,0,49,0,1
2534,2,1,2,1,0,50,1,1
2534,3,2,3,1,1,51,2,1
2534,4,3,4,1,0,52,3,1
2534,5,4,5,1,0,53,4,1
2534,6,5,5.618,0.618,0,54,5,1
2535,1,0,1,1,0,65,0,1
2535,2,1,2,1,0,66,1,1
2535,3,2,3,1,0,67,2,1
2535,4,3,4,1,0,68,3,1
2535,5,4,4.92,0.92,0,69,4,1
2536,1,0,1,1,0,60,5,1
2536,2,1,2,1,0,61,6,1
2536,3,2,3,1,0,62,7,1
2536,4,3,4,1,0,63,8,1
2536,5,4,5,1,0,64,9,1
2536,6,5,6,1,1,65,10,1
2536,7,6,7,1,0,66,11,1
2536,8,7,8,1,0,67,12,1
2536,9,8,8.954,0.954,1,68,13,1
2537,1,0,1,1,0,59,8,1
2537,2,1,2,1,0,60,9,1
2537,3,2,3,1,0,61,10,1
2537,4,3,4,1,0,62,11,1
2537,5,4,5,1,0,63,12,1
2537,6,5,6,1,0,64,13,1
2537,7,6,7,1,0,65,14,1
2537,8,7,7.488,0.488,0,66,15,1
2538,1,0,1,1,0,54,15,1
2538,2,1,2,1,0,55,16,1
2538,3,2,3,1,0,56,17,1
2538,4,3,4,1,0,57,18,1
2538,5,4,5,1,0,58,19,1
2538,6,5,5.553,0.553,0,59,20,1
2539,1,0,1,1,0,32,12,1
2539,2,1,2,1,0,33,13,1
2539,3,2,3,1,0,34,14,1
2539,4,3,4,1,0,35,15,1
2539,5,4,4.243,0.243,0,36,16,1
2540,1,0,1,1,0,38,11,1
2540,2,1,2,1,0,39,12,1
2540,3,2,3,1,0,40,13,1
2540,4,3,4,1,0,41,14,1
2540,5,4,5,1,0,42,15,1
2540,6,5,5.899,0.899,0,43,16,1
2541,1,0,1,1,0,67,8,1
2541,2,1,2,1,0,68,9,1
2541,3,2,3,1,0,69,10,1
2541,4,3,4,1,1,70,11,1
2541,5,4,5,1,1,71,12,1
2541,6,5,6,1,0,72,13,1
2541,7,6,7,1,0,73,14,1
2541,8,7,7.583,0.583,0,74,15,1
2542,1,0,1,1,0,52,14,1
2542,2,1,2,1,0,53,15,1
2542,3,2,2.312,0.312,0,54,16,1
2543,1,0,1,1,0,37,15,1
2543,2,1,2,1,0,38,16,1
2543,3,2,3,1,0,39,17,1
2543,4,3,4,1,0,40,18,1
2543,5,4,5,1,0,41,19,1
2543,6,5,6,1,0,42,20,1
2543,7,6,7,1,0,43,21,1
2543,8,7,8,1,0,44,22,1
2543,9,8,8.83,0.83,0,45,23,1
2544,1,0,1,1,0,55,10,1
2544,2,1,2,1,0,56,11,1
2544,3,2,3,1,0,57,12,1
2544,4,3,4,1,1,58,13,1
2544,5,4,5,1,0,59,14,1
2544,6,5,6,1,0,60,15,1
2544,7,6,6.13,0.13,0,61,16,1
2545,1,0,1,1,0,46,2,1
2545,2,1,2,1,0,47,3,1
2545,3,2,2.994,0.994,0,48,4,1
2546,1,0,1,1,0,54,7,1
2546,2,1,2,1,0,55,8,1
2546,3,2,3,1,0,56,9,1
2546,4,3,3.628,0.628,0,57,10,1
2547,1,0,1,1,0,38,12,1
2547,2,1,2,1,0,39,13,1
2547,3,2,3,1,0,40,14,1
2547,4,3,3.986,0.986,0,41,15,1
2548,1,0,1,1,0,44,3,1
2548,2,1,1.183,0.183,0,45,4,1
2549,1,0,1,1,0,36,11,1
2549,2,1,2,1,0,37,12,1
2549,3,2,3,1,0,38,13,1
2549,4,3,4,1,0,39,14,1
2549,5,4,5,1,0,40,15,1
2549,6,5,6,1,1,41,16,1
2549,7,6,6.991,0.991,0,42,17,1
2550,1,0,1,1,0,47,12,1
2550,2,1,1.891,0.891,0,48,13,1
2551,1,0,1,1,0,28,8,1
2551,2,1,1.204,0.204,0,29,9,1
2552,1,0,1,1,0,37,9,1
2552,2,1,2,1,0,38,10,1
2552,3,2,3,1,0,39,11,1
2552,4,3,3.104,0.104,0,40,12,1
2553,1,0,1,1,0,50,12,1
2553,2,1,2,1,0,51,13,1
2553,3,2,3,1,0,52,14,1
2553,4,3,4,1,1,53,15,1
2553,5,4,4.612,0.612,0,54,16,1
2554,1,0,1,1,0,42,17,1
2554,2,1,2,1,0,43,18,1
2554,3,2,2.273,0.273,0,44,19,1
2555,1,0,1,1,1,22,1,1
2555,2,1,2,1,1,23,2,1
2555,3,2,3,1,0,24,3,1
2555,4,3,4,1,1,25,4,1
2555,5,4,5,1,3,26,5,1
2555,6,5,6,1,1,27,6,1
2555,7,6,7,1,0,28,7,1
2555,8,7,8,1,0,29,8,1
2555,9,8,8.172,0.172,1,30,9,1
2556,1,0,1,1,0,47,10,1
2556,2,1,2,1,0,48,11,1
2556,3,2,3,1,0,49,12,1
2556,4,3,4,1,0,50,13,1
2556,5,4,5,1,0,51,14,1
2556,6,5,6,1,0,52,15,1
2556,7,6,7,1,0,53,16,1
2556,8,7,8,1,0,54,17,1
2556,9,8,9,1,0,55,18,1
2556,10,9,9.748,0.748,0,56,19,1
2557,1,0,1,1,3,29,1,1
2557,2,1,2,1,1,30,2,1
2557,3,2,3,1,0,31,3,1
2557,4,3,4,1,4,32,4,1
2557,5,4,5,1,0,33,5,1
2557,6,5,6,1,0,34,6,1
2557,7,6,7,1,1,35,7,1
2557,8,7,7.038,0.038,0,36,8,1
2558,1,0,1,1,1,51,11,1
2558,2,1,2,1,0,52,12,1
2558,3,2,2.882,0.882,0,53,13,1
2559,1,0,1,1,0,45,6,1
2559,2,1,2,1,0,46,7,1
2559,3,2,3,1,1,47,8,1
2559,4,3,3.035,0.035,0,48,9,1
2560,1,0,1,1,1,27,13,1
2560,2,1,2,1,1,28,14,1
2560,3,2,2.193,0.193,0,29,15,1
2561,1,0,1,1,0,22,1,1
2561,2,1,2,1,0,23,2,1
2561,3,2,2.624,0.624,0,24,3,1
2562,1,0,1,1,0,29,11,1
2562,2,1,1.773,0.773,0,30,12,1
2563,1,0,1,1,0,46,20,1
2563,2,1,2,1,0,47,21,1
2563,3,2,2.807,0.807,0,48,22,1
2564,1,0,0.454,0.454,0,51,13,1
2565,1,0,1,1,0,19,10,1
2565,2,1,2,1,0,20,11,1
2565,3,2,3,1,0,21,12,1
2565,4,3,3.643,0.643,0,22,13,1
2566,1,0,1,1,1,50,15,1
2566,2,1,1.659,0.659,0,51,16,1
2567,1,0,1,1,0,33,7,1
2567,2,1,2,1,0,34,8,1
2567,3,2,3,1,0,35,9,1
2567,4,3,4,1,0,36,10,1
2567,5,4,5,1,1,37,11,1
2567,6,5,6,1,0,38,12,1
2567,7,6,7,1,0,39,13,1
2567,8,7,7.194,0.194,0,40,14,1
2568,1,0,1,1,1,32,10,1
2568,2,1,2,1,0,33,11,1
2568,3,2,2.132,0.132,0,34,12,1
2569,1,0,1,1,0,41,11,1
2569,2,1,1.952,0.952,0,42,12,1
2570,1,0,1,1,0,53,11,1
2570,2,1,1.886,0.886,0,54,12,1
2571,1,0,1,1,0,35,6,1
2571,2,1,1.357,0.357,0,36,7,1
2572,1,0,1,1,0,44,16,1
2572,2,1,2,1,0,45,17,1
2572,3,2,3,1,0,46,18,1
2572,4,3,4,1,0,47,19,1
2572,5,4,4.094,0.094,0,48,20,1
2573,1,0,1,1,0,57,13,1
2573,2,1,2,1,0,58,14,1
2573,3,2,3,1,1,59,15,1
2573,4,3,4,1,0,60,16,1
2573,5,4,5,1,0,61,17,1
2573,6,5,5.404,0.404,1,62,18,1
2574,1,0,1,1,0,57,9,1
2574,2,1,2,1,0,58,10,1
2574,3,2,2.984,0.984,0,59,11,1
2575,1,0,1,1,0,56,10,1
2575,2,1,2,1,0,57,11,1
2575,3,2,3,1,0,58,12,1
2575,4,3,4,1,0,59,13,1
2575,5,4,5,1,0,60,14,1
2575,6,5,6,1,0,61,15,1
2575,7,6,7,1,0,62,16,1
2575,8,7,7.313,0.313,0,63,17,1
2576,1,0,1,1,0,37,14,1
2576,2,1,2,1,0,38,15,1
2576,3,2,3,1,0,39,16,1
2576,4,3,3.915,0.915,0,40,17,1
2577,1,0,1,1,1,27,6,1
2577,2,1,2,1,0,28,7,1
2577,3,2,2.93,0.93,0,29,8,1
2578,1,0,1,1,0,54,3,1
2578,2,1,2,1,0,55,4,1
2578,3,2,3,1,0,56,5,1
2578,4,3,4,1,0,57,6,1
2578,5,4,5,1,0,58,7,1
2578,6,5,6,1,0,59,8,1
2578,7,6,7,1,0,60,9,1
2578,8,7,8,1,0,61,10,1
2578,9,8,9,1,0,62,11,1
2578,10,9,9.279,0.279,0,63,12,1
2579,1,0,1,1,0,39,10,1
2579,2,1,1.589,0.589,0,40,11,1
2580,1,0,1,1,0,80,15,1
2580,2,1,1.21,0.21,0,81,16,1
2581,1,0,0.635,0.635,0,18,10,1
2582,1,0,1,1,0,31,0,1
2582,2,1,1.27,0.27,0,32,1,1
2583,1,0,1,1,0,64,9,1
2583,2,1,2,1,0,65,10,1
2583,3,2,3,1,1,66,11,1
2583,4,3,4,1,0,67,12,1
2583,5,4,5,1,0,68,13,1
2583,6,5,5.212,0.212,0,69,14,1
2584,1,0,1,1,0,35,14,1
2584,2,1,2,1,0,36,15,1
2584,3,2,3,1,0,37,16,1
2584,4,3,3.783,0.783,0,38,17,1
2585,1,0,1,1,0,60,8,1
2585,2,1,2,1,0,61,9,1
2585,3,2,3,1,0,62,10,1
2585,4,3,4,1,0,63,11,1
2585,5,4,4.71,0.71,0,64,12,1
2586,1,0,1,1,0,45,9,1
2586,2,1,2,1,0,46,10,1
2586,3,2,3,1,1,47,11,1
2586,4,3,4,1,0,48,12,1
2586,5,4,5,1,1,49,13,1
2586,6,5,6,1,0,50,14,1
2586,7,6,7,1,0,51,15,1
2586,8,7,8,1,0,52,16,1
2586,9,8,8.867,0.867,0,53,17,1
2587,1,0,1,1,0,46,10,1
2587,2,1,2,1,0,47,11,1
2587,3,2,3,1,0,48,12,1
2587,4,3,4,1,0,49,13,1
2587,5,4,5,1,0,50,14,1
2587,6,5,5.118,0.118,0,51,15,1
2588,1,0,1,1,0,24,8,1
2588,2,1,2,1,0,25,9,1
2588,3,2,2.171,0.171,0,26,10,1
2589,1,0,1,1,0,46,10,1
2589,2,1,2,1,0,47,11,1
2589,3,2,3,1,0,48,12,1
2589,4,3,3.689,0.689,0,49,13,1
2590,1,0,0.1,0.1,0,45,17,1
2591,1,0,1,1,0,53,20,1
2591,2,1,2,1,0,54,21,1
2591,3,2,3,1,0,55,22,1
2591,4,3,4,1,0,56,23,1
2591,5,4,4.751,0.751,0,57,24,1
2592,1,0,1,1,0,33,8,1
2592,2,1,1.972,0.972,1,34,9,1
2593,1,0,1,1,0,35,19,1
2593,2,1,2,1,0,36,20,1
2593,3,2,3,1,0,37,21,1
2593,4,3,4,1,0,38,22,1
2593,5,4,4.448,0.448,0,39,23,1
2594,1,0,1,1,0,40,9,1
2594,2,1,2,1,0,41,10,1
2594,3,2,2.458,0.458,0,42,11,1
2595,1,0,1,1,0,75,6,1
2595,2,1,1.752,0.752,0,76,7,1
2596,1,0,0.867,0.867,0,43,10,1
2597,1,0,1,1,0,68,11,1
2597,2,1,2,1,0,69,12,1
2597,3,2,3,1,0,70,13,1
2597,4,3,4,1,0,71,14,1
2597,5,4,5,1,0,72,15,1
2597,6,5,6,1,0,73,16,1
2597,7,6,6.085,0.085,0,74,17,1
2598,1,0,1,1,0,37,4,1
2598,2,1,2,1,1,38,5,1
2598,3,2,2.795,0.795,0,39,6,1
2599,1,0,1,1,0,58,9,1
2599,2,1,2,1,0,59,10,1
2599,3,2,3,1,0,60,11,1
2599,4,3,3.822,0.822,1,61,12,1
2600,1,0,1,1,1,20,11,1
2600,2,1,2,1,0,21,12,1
2600,3,2,3,1,0,22,13,1
2600,4,3,4,1,0,23,14,1
2600,5,4,5,1,0,24,15,1
2600,6,5,5.694,0.694,0,25,16,1
2601,1,0,1,1,0,28,2,1
2601,2,1,2,1,0,29,3,1
2601,3,2,2.634,0.634,0,30,4,1
2602,1,0,1,1,0,73,7,1
2602,2,1,2,1,0,74,8,1
2602,3,2,3,1,0,75,9,1
2602,4,3,3.962,0.962,0,76,10,1
2603,1,0,1,1,0,62,8,1
2603,2,1,2,1,0,63,9,1
2603,3,2,3,1,0,64,10,1
2603,4,3,4,1,0,65,11,1
2603,5,4,4.084,0.084,0,66,12,1
2604,1,0,1,1,0,25,6,1
2604,2,1,2,1,0,26,7,1
2604,3,2,3,1,0,27,8,1
2604,4,3,4,1,2,28,9,1
2604,5,4,5,1,0,29,10,1
2604,6,5,6,1,1,30,11,1
2604,7,6,7,1,2,31,12,1
2604,8,7,7.608,0.608,2,32,13,1
2605,1,0,1,1,0,45,7,1
2605,2,1,2,1,0,46,8,1
2605,3,2,3,1,0,47,9,1
2605,4,3,4,1,0,48,10,1
2605,5,4,5,1,0,49,11,1
2605,6,5,5.041,0.041,0,50,12,1
2606,1,0,1,1,0,49,3,1
2606,2,1,2,1,0,50,4,1
2606,3,2,3,1,0,51,5,1
2606,4,3,4,1,0,52,6,1
2606,5,4,5,1,0,53,7,1
2606,6,5,5.447,0.447,0,54,8,1
2607,1,0,1,1,0,40,12,1
2607,2,1,2,1,0,41,13,1
2607,3,2,3,1,0,42,14,1
2607,4,3,4,1,0,43,15,1
2607,5,4,5,1,0,44,16,1
2607,6,5,6,1,0,45,17,1
2607,7,6,7,1,0,46,18,1
2607,8,7,7.742,0.742,0,47,19,1
2608,1,0,1,1,1,37,8,1
2608,2,1,2,1,0,38,9,1
2608,3,2,3,1,0,39,10,1
2608,4,3,4,1,0,40,11,1
2608,5,4,5,1,1,41,12,1
2608,6,5,5.067,0.067,0,42,13,1
2609,1,0,1,1,0,44,10,1
2609,2,1,2,1,0,45,11,1
2609,3,2,3,1,0,46,12,1
2609,4,3,4,1,0,47,13,1
2609,5,4,5,1,0,48,14,1
2609,6,5,6,1,0,49,15,1
2609,7,6,6.119,0.119,0,50,16,1
2610,1,0,1,1,0,55,10,1
2610,2,1,2,1,0,56,11,1
2610,3,2,3,1,0,57,12,1
2610,4,3,3.723,0.723,0,58,13,1
2611,1,0,1,1,0,28,10,1
2611,2,1,2,1,1,29,11,1
2611,3,2,2.358,0.358,0,30,12,1
2612,1,0,1,1,0,49,8,1
2612,2,1,2,1,0,50,9,1
2612,3,2,3,1,0,51,10,1
2612,4,3,4,1,0,52,11,1
2612,5,4,5,1,0,53,12,1
2612,6,5,6,1,0,54,13,1
2612,7,6,7,1,0,55,14,1
2612,8,7,7.062,0.062,0,56,15,1
2613,1,0,1,1,0,58,17,1
2613,2,1,2,1,0,59,18,1
2613,3,2,3,1,2,60,19,1
2613,4,3,4,1,0,61,20,1
2613,5,4,4.901,0.901,0,62,21,1
2614,1,0,1,1,0,59,10,1
2614,2,1,1.489,0.489,0,60,11,1
2615,1,0,1,1,0,62,16,1
2615,2,1,2,1,0,63,17,1
2615,3,2,3,1,0,64,18,1
2615,4,3,3.806,0.806,0,65,19,1
2616,1,0,1,1,0,58,8,1
2616,2,1,2,1,0,59,9,1
2616,3,2,3,1,0,60,10,1
2616,4,3,4,1,0,61,11,1
2616,5,4,4.49,0.49,0,62,12,1
2617,1,0,0.36,0.36,0,33,3,1
2618,1,0,1,1,0,50,2,1
2618,2,1,2,1,0,51,3,1
2618,3,2,3,1,0,52,4,1
2618,4,3,4,1,0,53,5,1
2618,5,4,5,1,0,54,6,1
2618,6,5,5.826,0.826,0,55,7,1
2619,1,0,1,1,0,69,15,1
2619,2,1,2,1,0,70,16,1
2619,3,2,3,1,0,71,17,1
2619,4,3,4,1,0,72,18,1
2619,5,4,5,1,0,73,19,1
2619,6,5,6,1,0,74,20,1
2619,7,6,7,1,0,75,21,1
2619,8,7,7.523,0.523,0,76,22,1
2620,1,0,1,1,0,74,3,1
2620,2,1,2,1,0,75,4,1
2620,3,2,3,1,0,76,5,1
2620,4,3,4,1,0,77,6,1
2620,5,4,5,1,0,78,7,1
2620,6,5,6,1,0,79,8,1
2620,7,6,7,1,0,80,9,1
2620,8,7,8,1,0,81,10,1
2620,9,8,9,1,0,82,11,1
2620,10,9,9.935,0.935,0,83,12,1
2621,1,0,1,1,0,39,9,1
2621,2,1,2,1,0,40,10,1
2621,3,2,3,1,0,41,11,1
2621,4,3,4,1,0,42,12,1
2621,5,4,5,1,0,43,13,1
2621,6,5,6,1,0,44,14,1
2621,7,6,7,1,0,45,15,1
2621,8,7,8,1,0,46,16,1
2621,9,8,9,1,0,47,17,1
2621,10,9,9.053,0.053,0,48,18,1
2622,1,0,1,1,0,39,8,1
2622,2,1,1.204,0.204,0,40,9,1
2623,1,0,1,1,0,58,8,1
2623,2,1,1.274,0.274,0,59,9,1
2624,1,0,1,1,0,66,13,1
2624,2,1,2,1,0,67,14,1
2624,3,2,2.464,0.464,0,68,15,1
2625,1,0,1,1,0,24,11,1
2625,2,1,2,1,0,25,12,1
2625,3,2,2.85,0.85,0,26,13,1
2626,1,0,1,1,0,56,0,1
2626,2,1,2,1,0,57,1,1
2626,3,2,3,1,0,58,2,1
2626,4,3,3.472,0.472,0,59,3,1
2627,1,0,1,1,0,45,4,1
2627,2,1,2,1,0,46,5,1
2627,3,2,3,1,0,47,6,1
2627,4,3,4,1,0,48,7,1
2627,5,4,4.725,0.725,0,49,8,1
2628,1,0,1,1,1,45,16,1
2628,2,1,2,1,0,46,17,1
2628,3,2,3,1,0,47,18,1
2628,4,3,4,1,0,48,19,1
2628,5,4,5,1,0,49,20,1
2628,6,5,6,1,1,50,21,1
2628,7,6,7,1,1,51,22,1
2628,8,7,8,1,1,52,23,1
2628,9,8,8.33,0.33,0,53,24,1
2629,1,0,1,1,0,38,8,1
2629,2,1,2,1,0,39,9,1
2629,3,2,2.403,0.403,0,40,10,1
2630,1,0,1,1,0,48,6,1
2630,2,1,2,1,0,49,7,1
2630,3,2,3,1,0,50,8,1
2630,4,3,4,1,0,51,9,1
2630,5,4,4.709,0.709,0,52,10,1
2631,1,0,1,1,0,41,0,1
2631,2,1,2,1,0,42,1,1
2631,3,2,3,1,0,43,2,1
2631,4,3,4,1,0,44,3,1
2631,5,4,5,1,0,45,4,1
2631,6,5,6,1,0,46,5,1
2631,7,6,7,1,0,47,6,1
2631,8,7,7.768,0.768,0,48,7,1
2632,1,0,1,1,1,32,5,1
2632,2,1,1.743,0.743,0,33,6,1
2633,1,0,1,1,1,29,5,1
2633,2,1,2,1,0,30,6,1
2633,3,2,2.59,0.59,0,31,7,1
2634,1,0,1,1,0,49,9,1
2634,2,1,2,1,0,50,10,1
2634,3,2,3,1,0,51,11,1
2634,4,3,3.128,0.128,0,52,12,1
2635,1,0,1,1,0,43,9,1
2635,2,1,2,1,0,44,10,1
2635,3,2,2.685,0.685,0,45,11,1
2636,1,0,1,1,0,30,9,1
2636,2,1,2,1,0,31,10,1
2636,3,2,2.798,0.798,0,32,11,1
2637,1,0,1,1,0,39,9,1
2637,2,1,2,1,0,40,10,1
2637,3,2,3,1,0,41,11,1
2637,4,3,4,1,0,42,12,1
2637,5,4,4.793,0.793,0,43,13,1
2638,1,0,1,1,1,56,7,1
2638,2,1,2,1,0,57,8,1
2638,3,2,3,1,0,58,9,1
2638,4,3,4,1,0,59,10,1
2638,5,4,5,1,0,60,11,1
2638,6,5,5.084,0.084,0,61,12,1
2639,1,0,1,1,0,60,0,1
2639,2,1,2,1,0,61,1,1
2639,3,2,2.778,0.778,0,62,2,1
2640,1,0,1,1,0,33,14,1
2640,2,1,2,1,0,34,15,1
2640,3,2,3,1,1,35,16,1
2640,4,3,4,1,0,36,17,1
2640,5,4,5,1,0,37,18,1
2640,6,5,6,1,0,38,19,1
2640,7,6,7,1,0,39,20,1
2640,8,7,7.215,0.215,0,40,21,1
2641,1,0,1,1,0,44,6,1
2641,2,1,2,1,0,45,7,1
2641,3,2,3,1,0,46,8,1
2641,4,3,4,1,0,47,9,1
2641,5,4,5,1,0,48,10,1
2641,6,5,5.62,0.62,0,49,11,1
2642,1,0,1,1,0,30,7,1
2642,2,1,2,1,0,31,8,1
2642,3,2,3,1,0,32,9,1
2642,4,3,4,1,0,33,10,1
2642,5,4,5,1,0,34,11,1
2642,6,5,6,1,0,35,12,1
2642,7,6,7,1,0,36,13,1
2642,8,7,7.567,0.567,0,37,14,1
2643,1,0,1,1,0,56,8,1
2643,2,1,2,1,0,57,9,1
2643,3,2,3,1,0,58,10,1
2643,4,3,4,1,0,59,11,1
2643,5,4,4.397,0.397,0,60,12,1
2644,1,0,1,1,0,32,11,1
2644,2,1,2,1,0,33,12,1
2644,3,2,2.713,0.713,0,34,13,1
2645,1,0,1,1,0,19,14,1
2645,2,1,2,1,0,20,15,1
2645,3,2,3,1,0,21,16,1
2645,4,3,4,1,0,22,17,1
2645,5,4,5,1,0,23,18,1
2645,6,5,6,1,0,24,19,1
2645,7,6,7,1,0,25,20,1
2645,8,7,8,1,0,26,21,1
2645,9,8,9,1,0,27,22,1
2645,10,9,9.16,0.16,0,28,23,1
2646,1,0,1,1,0,34,9,1
2646,2,1,2,1,0,35,10,1
2646,3,2,3,1,0,36,11,1
2646,4,3,3.658,0.658,0,37,12,1
2647,1,0,1,1,0,53,10,1
2647,2,1,1.016,0.016,0,54,11,1
2648,1,0,1,1,0,73,16,1
2648,2,1,1.568,0.568,0,74,17,1
2649,1,0,1,1,0,46,11,1
2649,2,1,2,1,0,47,12,1
2649,3,2,2.465,0.465,0,48,13,1
2650,1,0,1,1,0,73,11,1
2650,2,1,1.54,0.54,0,74,12,1
2651,1,0,1,1,0,49,0,1
2651,2,1,2,1,0,50,1,1
2651,3,2,3,1,0,51,2,1
2651,4,3,4,1,0,52,3,1
2651,5,4,4.345,0.345,0,53,4,1
2652,1,0,1,1,0,54,0,1
2652,2,1,2,1,0,55,1,1
2652,3,2,3,1,0,56,2,1
2652,4,3,4,1,0,57,3,1
2652,5,4,5,1,0,58,4,1
2652,6,5,6,1,0,59,5,1
2652,7,6,6.902,0.902,0,60,6,1
2653,1,0,1,1,0,34,0,1
2653,2,1,2,1,0,35,1,1
2653,3,2,3,1,0,36,2,1
2653,4,3,4,1,0,37,3,1
2653,5,4,5,1,1,38,4,1
2653,6,5,6,1,1,39,5,1
2653,7,6,6.86,0.86,0,40,6,1
2654,1,0,1,1,0,28,0,1
2654,2,1,2,1,0,29,1,1
2654,3,2,3,1,1,30,2,1
2654,4,3,4,1,0,31,3,1
2654,5,4,5,1,0,32,4,1
2654,6,5,6,1,1,33,5,1
2654,7,6,7,1,2,34,6,1
2654,8,7,8,1,1,35,7,1
2654,9,8,9,1,0,36,8,1
2654,10,9,9.367,0.367,0,37,9,1
2655,1,0,1,1,0,62,6,1
2655,2,1,2,1,0,63,7,1
2655,3,2,3,1,0,64,8,1
2655,4,3,4,1,0,65,9,1
2655,5,4,5,1,0,66,10,1
2655,6,5,6,1,0,67,11,1
2655,7,6,7,1,0,68,12,1
2655,8,7,8,1,0,69,13,1
2655,9,8,8.8,0.8,0,70,14,1
2656,1,0,1,1,0,48,11,1
2656,2,1,2,1,0,49,12,1
2656,3,2,3,1,1,50,13,1
2656,4,3,3.013,0.013,0,51,14,1
2657,1,0,1,1,0,56,13,1
2657,2,1,2,1,0,57,14,1
2657,3,2,3,1,0,58,15,1
2657,4,3,4,1,0,59,16,1
2657,5,4,5,1,0,60,17,1
2657,6,5,6,1,0,61,18,1
2657,7,6,6.843,0.843,0,62,19,1
2658,1,0,1,1,0,56,3,1
2658,2,1,2,1,0,57,4,1
2658,3,2,3,1,0,58,5,1
2658,4,3,4,1,0,59,6,1
2658,5,4,5,1,0,60,7,1
2658,6,5,6,1,0,61,8,1
2658,7,6,7,1,0,62,9,1
2658,8,7,8,1,0,63,10,1
2658,9,8,9,1,0,64,11,1
2658,10,9,9.692,0.692,0,65,12,1
2659,1,0,1,1,0,40,2,1
2659,2,1,2,1,0,41,3,1
2659,3,2,3,1,0,42,4,1
2659,4,3,4,1,0,43,5,1
2659,5,4,5,1,0,44,6,1
2659,6,5,5.09,0.09,0,45,7,1
2660,1,0,1,1,0,43,10,1
2660,2,1,1.345,0.345,0,44,11,1
2661,1,0,1,1,1,66,0,1
2661,2,1,2,1,2,67,1,1
2661,3,2,3,1,0,68,2,1
2661,4,3,3.993,0.993,0,69,3,1
2662,1,0,1,1,0,42,4,1
2662,2,1,2,1,0,43,5,1
2662,3,2,3,1,0,44,6,1
2662,4,3,4,1,0,45,7,1
2662,5,4,5,1,0,46,8,1
2662,6,5,6,1,0,47,9,1
2662,7,6,6.735,0.735,0,48,10,1
2663,1,0,1,1,0,42,12,1
2663,2,1,2,1,0,43,13,1
2663,3,2,3,1,1,44,14,1
2663,4,3,4,1,0,45,15,1
2663,5,4,4.054,0.054,0,46,16,1
2664,1,0,1,1,0,45,0,1
2664,2,1,2,1,0,46,1,1
2664,3,2,3,1,0,47,2,1
2664,4,3,4,1,0,48,3,1
2664,5,4,5,1,0,49,4,1
2664,6,5,6,1,0,50,5,1
2664,7,6,7,1,0,51,6,1
2664,8,7,7.719,0.719,0,52,7,1
2665,1,0,1,1,0,64,6,1
2665,2,1,1.252,0.252,0,65,7,1
2666,1,0,1,1,0,33,9,1
2666,2,1,2,1,0,34,10,1
2666,3,2,3,1,1,35,11,1
2666,4,3,4,1,0,36,12,1
2666,5,4,4.385,0.385,0,37,13,1
2667,1,0,1,1,0,52,9,1
2667,2,1,2,1,0,53,10,1
2667,3,2,3,1,0,54,11,1
